Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2005","2005","kt","5366.483184","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2006","2006","kt","5168.996167","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2007","2007","kt","5162.092962","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2008","2008","kt","4732.284446","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2009","2009","kt","3956.974848","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2010","2010","kt","3983.625252","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2011","2011","kt","3681.212003","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2012","2012","kt","3390.789474","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2013","2013","kt","2879.848745","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2014","2014","kt","2853.027661","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2015","2015","kt","2958.241232","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2016","2016","kt","3017.799018","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2017","2017","kt","2970.740401","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2018","2018","kt","2856.188351","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2019","2019","kt","2720.25158","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2020","2020","kt","2604.775821","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6506","Food Packaging","2021","2021","kt","3419.143476","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","1990","1990","kt","0.136503","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","1991","1991","kt","0.137091","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","1992","1992","kt","0.143887","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","1993","1993","kt","0.137034","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","1994","1994","kt","0.135827","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","1995","1995","kt","0.156038","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","1996","1996","kt","0.156788","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","1997","1997","kt","0.186984","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","1998","1998","kt","0.146766","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","1999","1999","kt","0.155015","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2000","2000","kt","0.162161","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2001","2001","kt","0.160616","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2002","2002","kt","0.143143","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2003","2003","kt","0.175629","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2004","2004","kt","0.184821","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2005","2005","kt","0.173869","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2006","2006","kt","0.16969","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2007","2007","kt","0.156208","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2008","2008","kt","0.148207","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2009","2009","kt","0.132702","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2010","2010","kt","0.151585","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2011","2011","kt","0.139736","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2012","2012","kt","0.133534","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2013","2013","kt","0.108593","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2014","2014","kt","0.103633","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2015","2015","kt","0.109057","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2016","2016","kt","0.110181","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2017","2017","kt","0.092076","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2018","2018","kt","0.111625","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2019","2019","kt","0.107996","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2020","2020","kt","0.097188","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6506","Food Packaging","2021","2021","kt","0.123039","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","1990","1990","kt","0.02806","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","1991","1991","kt","0.027361","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","1992","1992","kt","0.02713","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","1993","1993","kt","0.024077","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","1994","1994","kt","0.024929","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","1995","1995","kt","0.028302","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","1996","1996","kt","0.027303","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","1997","1997","kt","0.032123","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","1998","1998","kt","0.024831","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","1999","1999","kt","0.02914","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2000","2000","kt","0.030064","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2001","2001","kt","0.031026","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2002","2002","kt","0.033206","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2003","2003","kt","0.033744","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2004","2004","kt","0.035991","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2005","2005","kt","0.033406","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2006","2006","kt","0.032867","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2007","2007","kt","0.033226","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2008","2008","kt","0.029413","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2009","2009","kt","0.027702","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2010","2010","kt","0.026024","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2011","2011","kt","0.026781","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2012","2012","kt","0.025358","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2013","2013","kt","0.022297","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2014","2014","kt","0.022772","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2015","2015","kt","0.023508","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2016","2016","kt","0.021025","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2017","2017","kt","0.020319","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2018","2018","kt","0.018366","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2019","2019","kt","0.016486","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2020","2020","kt","0.015973","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6506","Food Packaging","2021","2021","kt","0.019049","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","1990","1990","kt","3938.242807","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","1991","1991","kt","4160.4338","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","1992","1992","kt","4167.547479","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","1993","1993","kt","4270.751731","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","1994","1994","kt","4220.301628","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","1995","1995","kt","4621.06501","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","1996","1996","kt","4671.10299","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","1997","1997","kt","4712.294477","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","1998","1998","kt","4935.540584","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","1999","1999","kt","4925.44544","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2000","2000","kt","5043.147747","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2001","2001","kt","5152.53786","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2002","2002","kt","5404.282211","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2003","2003","kt","5973.359599","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2004","2004","kt","5999.593402","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2005","2005","kt","6481.430375","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2006","2006","kt","6699.340278","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2007","2007","kt","6602.093199","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2008","2008","kt","7002.17659","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2009","2009","kt","6602.124157","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2010","2010","kt","6610.957294","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2011","2011","kt","6236.704157","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2012","2012","kt","6220.704842","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2013","2013","kt","5673.542296","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2014","2014","kt","5197.668247","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2015","2015","kt","5571.505886","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2016","2016","kt","5450.502947","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2017","2017","kt","5483.855208","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2018","2018","kt","5591.04252","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2019","2019","kt","5501.566896","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2020","2020","kt","4499.513669","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6508","Food Retail","2021","2021","kt","5065.142569","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","1990","1990","kt","0.089738","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","1991","1991","kt","0.096805","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","1992","1992","kt","0.098913","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","1993","1993","kt","0.102563","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","1994","1994","kt","0.10357","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","1995","1995","kt","0.10853","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","1996","1996","kt","0.112402","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","1997","1997","kt","0.115295","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","1998","1998","kt","0.120189","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","1999","1999","kt","0.099255","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2000","2000","kt","0.102748","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2001","2001","kt","0.106648","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2002","2002","kt","0.109794","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2003","2003","kt","0.146869","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2004","2004","kt","0.150882","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2005","2005","kt","0.163458","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2006","2006","kt","0.171387","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2007","2007","kt","0.171281","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2008","2008","kt","0.184574","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2009","2009","kt","0.183553","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2010","2010","kt","0.185491","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2011","2011","kt","0.180718","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2012","2012","kt","0.185192","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2013","2013","kt","0.183188","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2014","2014","kt","0.176922","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2015","2015","kt","0.184614","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2016","2016","kt","0.184167","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2017","2017","kt","0.149994","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2018","2018","kt","0.157509","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2019","2019","kt","0.159417","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2020","2020","kt","0.128499","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6508","Food Retail","2021","2021","kt","0.141917","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","1990","1990","kt","0.026376","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","1991","1991","kt","0.026337","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","1992","1992","kt","0.027387","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","1993","1993","kt","0.026394","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","1994","1994","kt","0.027123","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","1995","1995","kt","0.030213","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","1996","1996","kt","0.02912","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","1997","1997","kt","0.027955","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","1998","1998","kt","0.029073","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","1999","1999","kt","0.02622","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2000","2000","kt","0.027576","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2001","2001","kt","0.031171","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2002","2002","kt","0.035436","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2003","2003","kt","0.03833","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2004","2004","kt","0.042548","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2005","2005","kt","0.04223","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2006","2006","kt","0.044573","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2007","2007","kt","0.045155","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2008","2008","kt","0.044079","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2009","2009","kt","0.047588","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2010","2010","kt","0.044638","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2011","2011","kt","0.048309","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2012","2012","kt","0.049815","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2013","2013","kt","0.049237","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2014","2014","kt","0.048665","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2015","2015","kt","0.050574","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2016","2016","kt","0.042677","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2017","2017","kt","0.04352","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2018","2018","kt","0.041209","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2019","2019","kt","0.037009","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2020","2020","kt","0.029491","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6508","Food Retail","2021","2021","kt","0.032149","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","1990","1990","kt","12275.942033","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","1991","1991","kt","12686.349641","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","1992","1992","kt","12496.972115","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","1993","1993","kt","12609.509085","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","1994","1994","kt","12238.112232","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","1995","1995","kt","13114.985515","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","1996","1996","kt","13037.085167","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","1997","1997","kt","12840.875666","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","1998","1998","kt","13198.088797","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","1999","1999","kt","13291.589873","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2000","2000","kt","13227.521788","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2001","2001","kt","13335.765884","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2002","2002","kt","13793.222859","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2003","2003","kt","14654.30785","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2004","2004","kt","14735.623778","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2005","2005","kt","14926.52774","E","Estimated value"
